Year,Date,DOY,Tree_ID,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Notes
2012,2012-04-04,95,P031,3747.4,0,6.55,0.064,186.5,2.12,2.59,23.23,3.25,2.02,1,4.05,24.27,23.23,24.92,380.2,368.2,0.045,3.482,0.114,8.95,199.2,1499.5,0.14,78.24,2.11,0.01,1,-0.22,2.74,1,0,0.16,111115,0.614,0.002,296.4,297.4,239.9,1.37,2.86,36.55,33.06,23.75,2.95,0.063,0.272,2.68,0.039,14.59,0.507,9.11,366,0.002,
2012,2012-04-04,95,P032,2088.7,0,4.39,0.058,218.7,1.39,1.95,21.54,10.37,0.46,1,0.92,23.99,21.54,25.1,383.5,358.2,0.945,8.052,2.464,21.03,200.8,1500.9,0.13,78.12,-0.61,-0.011,0.94,-0.22,2.74,1,0,0.16,141115,0.194,0.001,294.7,297.1,240.1,5.95,2.58,33.02,24.97,22.76,2.78,0.055,0.629,2.15,0.034,17.08,0.61,27.39,351.7,0.003,
2012,2012-05-14,135,J101,9867.9,0,12.37,0.15,200.1,3.53,1.9,21.51,4.91,1.66,1,3.32,24.07,21.51,25.09,380.9,347.5,-0.059,8.563,-0.155,22.47,199.6,1501,0.22,78.95,-2.74,-0.37,1,-0.22,2.74,1,0,0.16,111115,0.406,0.004,294.7,297.2,240.2,1.17,2.58,32.62,24.06,22.79,2.78,0.144,0.676,2.11,0.09,15.79,0.576,27.96,342.4,0.01,
2012,2012-05-14,135,J102,9457.7,0,9.18,0.113,205.8,2.86,2.04,22.09,5.65,1.5,1,3,24.22,22.09,25.09,381,352.2,-0.071,7.958,-0.185,20.7,199.6,1500.2,0.14,78.95,-2.29,-0.337,0.97,-0.22,2.74,1,0,0.16,111115,0.354,0.003,295.2,297.4,240,1.56,2.67,33.79,25.83,23.15,2.85,0.108,0.628,2.22,0.068,16.25,0.584,24.75,348.1,0.007,
2012,2012-05-14,135,J103,3751.9,0,9.39,0.119,216,2.83,1.91,20.23,4.28,1.8,1,3.59,23.65,20.23,25.1,379.7,357.4,-0.058,5.976,-0.156,16.09,199.7,1501,0.22,78.94,-4.1,-0.307,0.73,-0.22,2.74,1,0,0.16,111115,0.466,0.003,293.4,296.8,240.2,1.48,2.38,30.15,24.18,21.94,2.64,0.115,0.472,2.17,0.072,17.05,0.604,20.96,353.9,0.006,
2012,2012-05-14,135,J104,4272.7,0,6.78,0.066,191.2,1.84,2.19,20.19,2.6,2.17,1,4.33,23.62,20.19,25.1,379.5,369.8,-0.057,2.327,-0.154,6.28,199.6,1500.1,0.18,78.95,-4.67,-0.078,0.93,-0.22,2.74,1,0,0.16,111115,0.769,0.002,293.3,296.8,240,1.61,2.37,30.07,27.74,21.9,2.64,0.065,0.184,2.45,0.041,15.09,0.517,7.63,367.7,0.001,
2012,2012-05-14,135,J105,5534,0,8.63,0.106,210.3,2.34,1.77,19.36,5.35,1.56,1,3.13,23.41,19.36,25.1,379.8,354.4,-0.055,6.168,-0.151,16.85,199.7,1500.5,0.16,78.95,-3.7,-0.323,0.7,-0.22,2.74,1,0,0.16,111115,0.373,0.002,292.5,296.6,240.1,1.99,2.25,28.56,22.39,21.38,2.56,0.103,0.487,2.07,0.064,16.6,0.593,22.83,350.7,0.006,
2012,2012-05-14,135,J106,8109.2,0,7.48,0.093,217.4,3.23,2.75,24.99,3.43,1.98,1,3.97,24.45,24.99,25.1,380.7,365.8,-0.05,5.463,-0.128,14,199.9,1499.3,0.14,78.85,-2.37,-0.043,1,-0.22,2.74,1,0,0.16,111115,0.582,0.003,298.1,297.6,239.9,0.81,3.18,40.29,34.83,24.72,3.13,0.091,0.431,2.7,0.057,17.14,0.594,13.55,363.3,0.003,
2012,2012-05-14,135,J107,8812,0,10.78,0.1,173.1,3.57,2.82,24.87,2.44,2.2,1,4.41,23.85,24.87,25.1,379.2,364.4,-0.035,4.301,-0.093,11.42,199.9,1498.7,0.11,78.85,-3.85,-0.041,1,-0.22,2.74,1,0,0.16,111115,0.821,0.004,298,297,239.8,0.57,3.15,40.01,35.71,24.36,3.06,0.098,0.339,2.72,0.061,13.65,0.475,10.75,361.1,0.003,
2012,2012-05-14,135,J108,7953.8,0,7.52,0.075,193.3,2.22,2.34,21.29,2.34,2.22,1,4.45,24.06,21.29,25.09,379.8,370,-0.078,2.522,-0.205,6.62,199.6,1500.3,0.11,78.95,-3.46,-0.043,0.97,-0.22,2.74,1,0,0.16,111115,0.852,0.002,294.4,297.2,240.1,1.38,2.54,32.19,29.67,22.68,2.77,0.074,0.199,2.57,0.046,15.26,0.522,7.76,367.8,0.002,
2012,2012-05-14,135,J109,10232.5,0,3.82,0.026,116.4,0.99,3.01,24.9,4,1.86,1,3.72,24.29,24.9,25.09,379.6,371.2,-0.02,1.96,-0.053,5.07,199.9,1499.4,0.17,78.85,-3.7,0.006,1,-0.22,2.74,1,0,0.16,111115,0.5,0.001,298,297.4,239.9,1.77,3.16,40.08,38.12,24.59,3.1,0.025,0.155,2.95,0.016,9.17,0.313,3.51,369.8,0,
2012,2012-05-14,135,J110,7608,0,7.16,0.055,143.9,2.08,2.95,24.88,2.62,2.16,1,4.33,24.2,24.88,25.11,380.1,369.7,-0.04,2.673,-0.105,6.95,199.8,1499,0.15,78.85,-3.34,-0.01,1,-0.22,2.74,1,0,0.16,111115,0.764,0.002,298,297.4,239.8,1.15,3.16,40.04,37.37,24.54,3.09,0.054,0.211,2.88,0.034,11.35,0.389,5.84,367.5,0.001,
2012,2012-05-14,135,J111,7573.4,0,7.04,0.097,230.5,2.69,2.2,21.79,4.02,1.86,1,3.71,24.03,21.79,25.18,378.9,362.8,-0.052,5.317,-0.138,13.98,200,1500.4,0.11,78.92,-2.12,0.057,1,-0.22,2.74,1,0,0.16,111115,0.498,0.003,294.9,297.2,240.1,1.38,2.62,33.2,27.89,22.91,2.81,0.094,0.42,2.39,0.059,18.19,0.635,16.54,360.2,0.003,
2012,2012-05-14,135,J112,3786.4,0,6.13,0.054,167.6,1.6,2.33,21.83,4.75,1.7,1,3.39,24.06,21.83,25.19,380.7,364.8,-0.06,3.716,-0.158,9.76,200,1499.7,0.17,78.93,-2.81,0.006,1,-0.22,2.74,1,0,0.16,111115,0.421,0.002,295,297.2,240,1.98,2.63,33.27,29.56,22.95,2.81,0.053,0.293,2.52,0.033,13.23,0.459,10.91,362.4,0.002,
2012,2012-05-14,135,J113,6925.8,0,10.44,0.086,154.3,3.17,2.88,24.96,2.34,2.22,1,4.45,24.02,24.96,25.11,380.1,366.5,-0.038,3.652,-0.101,9.6,199.9,1499.5,0.16,78.85,-3.56,-0.024,1,-0.22,2.74,1,0,0.16,111115,0.855,0.003,298.1,297.2,239.9,0.71,3.17,40.24,36.59,24.49,3.08,0.085,0.288,2.8,0.053,12.16,0.421,8.81,363.4,0.003,
2012,2012-05-14,135,J114,4852.6,0,6.37,0.077,221.7,1.95,2.01,19.38,3.36,2,1,4,23.26,19.38,25.19,380,368.1,-0.089,3.184,-0.245,8.78,200,1500.6,0.16,78.94,-2.8,-0.024,1,-0.22,2.74,1,0,0.16,111115,0.595,0.002,292.5,296.4,240.1,1.73,2.26,28.61,25.43,21.32,2.55,0.076,0.251,2.29,0.047,17.5,0.602,11.4,366,0.002,
2012,2012-05-14,135,J115,5383.2,0,6.24,0.064,197,1.79,2.21,20.61,3.26,2.02,1,4.04,23.75,20.61,25.19,380.2,369,-0.083,2.821,-0.223,7.55,200,1499,0.14,78.93,-2.87,0.006,1,-0.22,2.74,1,0,0.16,111115,0.613,0.002,293.8,296.9,239.8,1.71,2.44,30.88,28.06,22.18,2.68,0.063,0.223,2.46,0.039,15.55,0.534,9.01,366.9,0.002,
2012,2012-05-14,135,J116,6896.2,0,6.65,0.075,205.9,2.15,2.27,21.8,4.2,1.82,1,3.63,23.91,21.8,25.19,379.7,364.1,-0.062,4.431,-0.163,11.74,200,1499.6,0.12,78.92,-2.86,-0.021,1,-0.22,2.74,1,0,0.16,111115,0.477,0.002,295,297.1,239.9,1.62,2.62,33.22,28.79,22.86,2.8,0.073,0.35,2.45,0.046,16.25,0.566,13.46,361.6,0.002,
2012,2012-05-14,135,J117,8852.9,0,6.58,0.063,176.7,2.02,2.51,23.77,5.56,1.52,1,3.03,24.56,23.77,25.18,380.4,360,0.004,5.578,0.009,14.22,200,1499.8,0.15,78.93,-1.48,0.046,1,-0.22,2.74,1,0,0.16,111115,0.359,0.002,296.9,297.7,240,1.79,2.95,37.42,31.84,24.16,3.02,0.062,0.44,2.58,0.039,13.95,0.491,14.81,357.1,0.003,
2012,2012-05-14,135,J118,10874,0,8.98,0.086,185.4,2.58,2.36,21.84,2.3,2.23,1,4.46,24.19,21.84,25.19,379.8,368.3,0.401,3.363,1.044,8.76,199.9,1500,0.18,78.93,-2.13,0.069,0.9,-0.22,2.74,1,0,0.16,111115,0.868,0.003,295,297.3,240,1.21,2.63,33.3,29.94,23.02,2.82,0.085,0.265,2.56,0.053,14.64,0.503,10.16,365.6,0.002,
2012,2012-05-14,135,J119,10163.8,0,7.77,0.095,210.4,2.57,2.15,22.16,5.09,1.62,1,3.24,24.34,22.16,25.19,379.2,357.1,0.183,6.681,0.473,17.25,199.9,1501.1,0.14,78.94,-1.53,0.085,1,-0.22,2.74,1,0,0.16,111115,0.392,0.003,295.3,297.5,240.2,1.61,2.68,33.94,27.26,23.25,2.86,0.092,0.527,2.34,0.058,16.61,0.589,20.36,353.8,0.004,
2012,2012-05-14,135,J120,3380.5,0,8.95,0.089,192.9,2.63,2.34,21.21,1.79,2.34,1,4.69,23.51,21.21,24.92,379.2,370.3,-0.018,2.335,-0.05,6.34,200.2,1499.4,0.15,78.98,-4.47,0.085,0.7,-0.22,2.74,1,0,0.16,111115,1.117,0.003,294.4,296.7,239.9,1.14,2.53,32.02,29.68,22.36,2.71,0.087,0.184,2.53,0.055,15.24,0.521,7.43,367.7,0.002,
2012,2012-05-14,135,J121,8421.6,0,10.02,0.117,216.3,3.45,2.34,21.42,1.62,2.38,1,4.76,23.71,21.42,24.91,379.3,370.2,-0.044,2.741,-0.117,7.36,200.1,1501.1,0.11,79,-3.78,0.122,1,-0.22,2.74,1,0,0.16,111115,1.236,0.003,294.6,296.9,240.2,0.85,2.56,32.42,29.68,22.56,2.75,0.114,0.217,2.53,0.072,17.09,0.584,9.05,367.4,0.002,
2012,2012-05-14,135,J122,5912.2,0,8.6,0.113,221,3.03,2.14,21.87,4.17,1.82,1,3.64,23.89,21.87,24.92,379.2,359,-0.039,6.226,-0.102,16.53,200.1,1499.5,0.11,78.99,-4.04,0.101,0.9,-0.22,2.74,1,0,0.16,111115,0.48,0.003,295,297,239.9,1.23,2.63,33.34,27.11,22.88,2.8,0.109,0.492,2.31,0.069,17.45,0.615,19.53,355.8,0.005,
2012,2012-05-14,135,J123,9030.9,0,9.16,0.101,206.3,3,2.36,21.84,2.3,2.23,1,4.46,24.14,21.84,24.98,380.1,368.3,0.01,3.453,0.026,9.02,200,1500.9,0.21,78.87,1.55,0.042,1,-0.22,2.74,1,0,0.16,111115,0.869,0.003,295,297.3,240.2,1.06,2.63,33.32,29.86,22.99,2.82,0.099,0.272,2.55,0.062,16.27,0.56,10.7,365.5,0.003,
2012,2012-05-14,135,J124,8563.2,0,8.63,0.095,207.8,2.72,2.26,21.2,2.47,2.19,1,4.39,23.99,21.2,24.99,381,369.1,0.014,3.363,0.037,8.86,200,1499.1,0.21,78.88,1.18,0.05,1,-0.22,2.74,1,0,0.16,111115,0.808,0.003,294.4,297.1,239.9,1.22,2.53,32.04,28.68,22.6,2.75,0.093,0.265,2.49,0.058,16.39,0.563,10.82,366.4,0.003,
2012,2012-05-14,135,J125,8073.7,0,9.59,0.126,222.5,3.32,2.1,21.54,3.67,1.93,1,3.86,23.93,21.54,24.99,380,360.1,0.011,6.071,0.029,16.06,200,1499.3,0.23,78.88,1.22,-0.017,0.93,-0.22,2.74,1,0,0.16,111115,0.544,0.003,294.7,297.1,239.9,1.09,2.58,32.71,26.64,22.73,2.77,0.122,0.479,2.3,0.077,17.55,0.618,19.58,356.8,0.005,
2012,2012-05-14,135,J126,6493.2,0,8.14,0.074,175.3,2.13,2.28,21.14,2.83,2.12,1,4.23,23.94,21.14,24.99,380.3,367.7,0.008,3.01,0.022,7.96,200,1500.6,0.2,78.87,0.57,0.042,0.73,-0.22,2.74,1,0,0.16,111115,0.706,0.002,294.3,297.1,240.1,1.48,2.52,31.92,28.91,22.54,2.74,0.072,0.237,2.5,0.045,13.82,0.477,9.4,365.1,0.002,
2012,2012-05-14,135,J127,5374.4,0,6.97,0.08,207.4,2.18,2.15,21.31,4.57,1.73,1,3.47,24.1,21.31,24.98,379.7,362,0.021,4.971,0.054,13.01,200,1500.7,0.14,78.87,1.23,0.004,1,-0.22,2.74,1,0,0.16,111115,0.438,0.002,294.5,297.2,240.1,1.75,2.54,32.25,27.28,22.71,2.77,0.078,0.392,2.38,0.049,16.36,0.573,15.75,359.3,0.003,
2012,2012-05-14,135,J128,4862,0,6.36,0.079,212.9,2,2.02,21.22,6.53,1.3,1,2.61,23.93,21.22,24.99,379.7,356.6,0.008,6.501,0.02,17.19,200,1500.2,0.22,78.87,0.28,-0.058,0.93,-0.22,2.74,1,0,0.16,111115,0.307,0.002,294.4,297.1,240,2.33,2.53,32.09,25.58,22.58,2.75,0.077,0.513,2.24,0.048,16.79,0.597,21.09,353.3,0.004,
2012,2012-05-14,135,J129,5933.1,0,7.16,0.087,222,2.54,2.3,21.58,2.9,2.1,1,4.2,24.05,21.58,24.99,381,369.3,0.007,3.678,0.02,9.66,200,1499.1,0.16,78.88,0.74,0.029,1,-0.22,2.74,1,0,0.16,111115,0.69,0.003,294.7,297.2,239.9,1.31,2.59,32.79,29.12,22.82,2.79,0.086,0.29,2.5,0.054,17.51,0.601,11.41,367,0.002,
2012,2012-05-14,135,J130,7182.6,0,7.59,0.083,206.2,2.32,2.2,20.95,3.18,2.04,1,4.08,23.92,20.95,24.99,380.9,367.5,0.005,3.675,0.014,9.73,200,1500.8,0.14,78.87,0.4,0.036,0.97,-0.22,2.74,1,0,0.16,111115,0.629,0.002,294.1,297.1,240.1,1.48,2.49,31.55,27.88,22.43,2.72,0.082,0.29,2.43,0.051,16.27,0.561,11.86,365,0.002,
2012,2012-05-14,135,J131,3423.3,0,6.37,0.059,181.6,1.51,2.01,19.24,3.76,1.91,1,3.82,23.46,19.24,24.99,380.8,367.7,0.011,2.843,0.031,7.74,200,1499.6,0.16,78.88,0.32,0.043,0.8,-0.22,2.74,1,0,0.16,111115,0.532,0.002,292.4,296.6,239.9,2.02,2.24,28.38,25.53,21.35,2.55,0.058,0.224,2.33,0.036,14.33,0.494,9.99,365.5,0.002,
2012,2012-05-14,135,Jnate,11986.2,0,6.45,0.095,232,2.27,1.91,21.37,6.76,1.25,1,2.51,24.01,21.37,25.19,380.1,355.5,0.519,8.129,1.366,21.41,200,1500.3,0.16,78.93,-1.41,-0.023,0.93,-0.22,2.74,1,0,0.16,111115,0.296,0.002,294.5,297.2,240.1,2.25,2.55,32.35,24.22,22.69,2.77,0.092,0.642,2.13,0.058,18.31,0.653,26.38,352,0.005,
2012,2012-05-14,135,P001,3192.8,0,7.8,0.054,121.3,1.44,2.08,19.63,3.8,1.9,1,3.81,23.37,19.63,25.1,379.4,363.6,-0.067,2.667,-0.184,7.3,199.6,1499.3,0.16,78.94,-5.34,-0.132,0.93,-0.22,2.74,1,0,0.16,111115,0.525,0.001,292.8,296.5,239.9,2,2.29,29.06,26.39,21.5,2.57,0.054,0.211,2.36,0.034,9.58,0.334,9.02,360.8,0.002,
2012,2012-05-14,135,P002,10361.9,0,10.92,0.108,177.1,2.84,2.1,21.53,4.34,1.79,1,3.57,24.07,21.53,25.09,380.2,354.3,-0.042,6.097,-0.112,16.01,199.6,1499,0.2,78.95,-2.52,-0.244,0.87,-0.22,2.74,1,0,0.16,111115,0.46,0.003,294.7,297.2,239.8,1.39,2.58,32.66,26.56,22.8,2.79,0.105,0.481,2.3,0.066,13.99,0.5,19.5,350.2,0.006,
2012,2012-05-14,135,P003,4972.8,0,11.34,0.095,154.1,1.95,1.64,16.74,3.62,1.94,1,3.89,21.42,16.74,23.7,380.1,358.3,-0.066,3.449,-0.205,10.63,199.7,1499,0.14,78.95,-6.17,-0.203,1,-0.22,2.74,1,0,0.16,111115,0.552,0.002,289.9,294.6,239.8,1.85,1.91,24.23,20.78,19.08,2.22,0.092,0.272,1.94,0.058,12.17,0.43,15.1,354.3,0.005,
2012,2012-05-14,135,P004,6940,0,4.02,0.027,112.9,0.83,2.37,21.82,8.09,0.96,1,1.92,24.16,21.82,25.1,379.2,361.7,-0.077,3.263,-0.2,8.51,199.6,1499.3,0.13,78.94,-2.91,-0.106,1,-0.22,2.74,1,0,0.16,111115,0.247,0.001,295,297.3,239.9,3.8,2.62,33.24,29.98,22.99,2.82,0.027,0.258,2.56,0.017,8.91,0.312,9.43,358.9,0.001,
2012,2012-05-14,135,P005,8971,0,5.08,0.04,146.4,1.27,2.47,22.65,5.87,1.45,1,2.9,24.47,22.65,25.09,380.3,364,-0.065,3.645,-0.165,9.34,199.6,1500.3,0.21,78.95,-2.53,-0.078,0.87,-0.22,2.74,1,0,0.16,111115,0.34,0.001,295.8,297.6,240,2.39,2.76,34.97,31.32,23.56,2.92,0.04,0.288,2.63,0.025,11.55,0.402,9.91,361.7,0.001,
2012,2012-05-14,135,P006,7492.6,0,7.78,0.084,183.5,2.17,2.06,22.18,7.36,1.12,1,2.24,24.26,22.18,25.09,378.6,347.1,-0.077,7.857,-0.199,20.39,199.6,1501.2,0.13,78.94,-2.35,-0.357,1,-0.22,2.74,1,0,0.16,111115,0.271,0.002,295.3,297.4,240.2,2.44,2.68,33.98,26.13,23.22,2.86,0.081,0.62,2.24,0.051,14.48,0.529,24.32,342.5,0.006,
2012,2012-05-14,135,P007,9513.4,0,10.24,0.073,113.9,2.52,2.72,24.85,4.35,1.78,1,3.56,23.92,24.85,25.09,380.3,356,-0.013,5.446,-0.035,14.41,199.9,1500.5,0.17,78.85,-3.89,-0.025,1,-0.22,2.74,1,0,0.16,111115,0.459,0.003,298,297.1,240.1,1.15,3.15,39.96,34.51,24.38,3.06,0.071,0.429,2.64,0.045,8.98,0.32,13.39,352.2,0.004,
2012,2012-05-14,135,P008,1813.3,0,6.84,0.039,63.9,1.41,2.85,24.74,5.16,1.6,1,3.21,23.57,24.74,25.12,381.3,362.3,-0.016,3.614,-0.042,9.76,199.8,1499.8,0.2,78.85,-5.23,-0.026,1,-0.22,2.74,1,0,0.16,111115,0.387,0.001,297.9,296.7,240,1.75,3.13,39.71,36.1,24.16,3.02,0.038,0.285,2.74,0.024,5.04,0.176,8.19,359.5,0.002,
2012,2012-05-14,135,P009,2547.3,0,7.22,0.051,119.2,1.85,2.86,24.79,3.94,1.87,1,3.74,23.78,24.79,25.11,379.7,364.1,-0.028,3.609,-0.074,9.63,199.8,1499.7,0.08,78.85,-4.63,-0.024,1,-0.22,2.74,1,0,0.16,111115,0.507,0.002,297.9,296.9,239.9,1.36,3.14,39.83,36.22,24.28,3.05,0.05,0.285,2.76,0.031,9.4,0.327,8.28,361.5,0.002,
2012,2012-05-14,135,P010,3385.2,0,6.27,0.038,78.5,1.37,2.84,24.81,5.77,1.47,1,2.94,23.98,24.81,25.11,379.7,360.2,-0.034,3.905,-0.089,10.3,199.9,1499.6,0.12,78.85,-4.14,-0.045,1,-0.22,2.74,1,0,0.16,111115,0.346,0.001,298,297.1,239.9,1.96,3.14,39.87,35.96,24.39,3.07,0.037,0.308,2.76,0.023,6.19,0.218,8.94,357.3,0.002,
2012,2012-05-14,135,P011,4278.9,0,8.57,0.054,88.4,1.93,2.83,24.76,4.06,1.85,1,3.69,23.58,24.76,25.11,380,361.1,-0.031,3.884,-0.083,10.49,199.8,1499.5,0.16,78.86,-4.88,-0.038,0.97,-0.22,2.74,1,0,0.16,111115,0.492,0.002,297.9,296.7,239.9,1.33,3.13,39.74,35.86,24.17,3.03,0.053,0.306,2.72,0.033,6.97,0.245,9.08,358,0.002,
2012,2012-05-14,135,P012,5148.7,0,5.47,0.03,61.5,1.15,2.98,24.83,3.7,1.92,1,3.85,23.86,24.83,25.1,380,369.1,-0.026,2.096,-0.069,5.57,199.9,1499.3,0.16,78.86,-4.82,-0.003,1,-0.22,2.74,1,0,0.16,111115,0.54,0.001,298,297,239.9,1.62,3.15,39.92,37.83,24.35,3.06,0.03,0.165,2.89,0.019,4.85,0.167,3.96,367.2,0.001,
2012,2012-05-14,135,P013,5808.8,0,7.28,0.046,92.4,1.68,2.85,24.87,4.63,1.72,1,3.44,23.97,24.87,25.1,380.2,361.9,-0.026,3.851,-0.069,10.16,199.9,1499.7,0.14,78.86,-3.54,-0.029,1,-0.22,2.74,1,0,0.16,111115,0.431,0.002,298,297.1,239.9,1.56,3.16,40.01,36.16,24.42,3.07,0.045,0.304,2.77,0.028,7.28,0.255,8.82,359.1,0.002,
2012,2012-05-14,135,P014,6416.6,0,7.7,0.052,105.1,1.85,2.78,24.89,5.24,1.59,1,3.18,24.11,24.89,25.1,380.3,358.4,-0.033,4.787,-0.087,12.52,199.9,1499.7,0.2,78.85,-3.11,-0.034,1,-0.22,2.74,1,0,0.16,111115,0.382,0.002,298,297.3,240,1.61,3.16,40.06,35.27,24.5,3.09,0.051,0.377,2.71,0.032,8.29,0.293,11.38,355.1,0.002,
2012,2012-05-14,135,P015,2785.9,0,6.59,0.058,172.1,1.63,2.22,20.49,3.26,2.02,1,4.04,23.65,20.49,25.2,381.1,369.3,-0.091,2.552,-0.246,6.87,200,1498.9,0.1,78.93,-3.72,-0.07,1,-0.22,2.74,1,0,0.16,111115,0.614,0.002,293.6,296.8,239.8,1.77,2.42,30.65,28.1,22.07,2.66,0.057,0.201,2.46,0.036,13.59,0.466,8.09,367.1,0.001,
2012,2012-05-14,135,P016,9553.8,0,7.74,0.1,199.3,2.22,1.84,21.89,9.13,0.73,1,1.47,24.36,21.89,25.18,379.6,340.9,0.033,10.081,0.086,26,200,1499.1,0.09,78.94,-1.1,0.031,1,-0.22,2.74,1,0,0.16,111115,0.219,0.002,295,297.5,239.9,3.48,2.64,33.38,23.3,23.12,2.84,0.093,0.796,2.04,0.059,15.73,0.585,33.19,333.7,0.008,
2012,2012-05-14,135,P017,11407.7,0,8.32,0.124,221.2,2.74,1.8,22.12,7.71,1.04,1,2.09,24.07,22.12,25.19,379.8,344.1,0.567,11.032,1.489,28.96,200,1499.2,0.15,78.92,-1.52,-0.071,1,-0.22,2.74,1,0,0.16,111115,0.259,0.003,295.3,297.2,239.9,2.17,2.67,33.87,22.84,23.09,2.84,0.117,0.871,1.97,0.074,17.46,0.643,34.9,338.7,0.009,
2012,2012-05-14,135,P018,6206.2,0,5.16,0.058,212.4,1.53,2.09,19.79,3.81,1.9,1,3.8,23.4,19.79,25.19,380.8,369.9,-0.08,2.829,-0.218,7.73,200,1499.4,0.14,78.93,-2.94,-0.056,1,-0.22,2.74,1,0,0.16,111115,0.525,0.002,292.9,296.5,239.9,1.95,2.32,29.35,26.52,21.59,2.59,0.057,0.223,2.37,0.036,16.76,0.574,9.53,368.1,0.001,
2012,2012-05-14,135,P020,2818.7,0,4.61,0.055,210.2,1.37,2,20.42,7.63,1.06,1,2.12,22.77,20.42,24.65,379.4,359.9,0.005,5.208,0.014,14.79,200.2,1498.7,0.14,78.98,-4.54,0.013,0.9,-0.22,2.74,1,0,0.16,111115,0.262,0.001,293.6,295.9,239.8,3.14,2.41,30.49,25.28,21.6,2.59,0.053,0.411,2.18,0.033,16.6,0.584,17.69,357,0.002,
2012,2012-05-14,135,P021,10971.1,0,6.46,0.116,238.5,2.53,1.83,22.62,9.38,0.68,1,1.35,23.91,22.62,24.91,379.8,345.4,-0.054,11.675,-0.144,30.97,200.1,1500.1,0.12,78.99,-2.79,0.034,1,-0.22,2.74,1,0,0.16,111115,0.213,0.003,295.8,297.1,240,3.11,2.76,34.88,23.21,23.26,2.86,0.107,0.922,1.94,0.067,18.84,0.69,37.24,339,0.007,
2012,2012-05-14,135,P022,11782.3,0,7.94,0.11,219.1,2.91,2.13,23.15,6.36,1.34,1,2.68,24.15,23.15,24.92,379.8,351.3,-0.06,9.096,-0.157,23.77,200.1,1500.1,0.14,78.98,-1.78,0.053,1,-0.22,2.74,1,0,0.16,111115,0.315,0.003,296.3,297.3,240,1.53,2.85,36.04,26.94,23.65,2.93,0.105,0.718,2.21,0.066,17.31,0.624,26.52,347.3,0.006,
2012,2012-05-14,135,P023,9989.1,0,7.81,0.115,219.3,2.64,1.87,22.4,8.23,0.93,1,1.86,23.94,22.4,24.91,380.2,344.3,-0.044,10.682,-0.116,28.28,200.1,1499.8,0.12,79,-2.68,0.005,0.87,-0.22,2.74,1,0,0.16,111115,0.243,0.003,295.5,297.1,240,2.39,2.72,34.41,23.73,23.17,2.85,0.109,0.844,2,0.068,17.33,0.637,33.57,338.7,0.008,
2012,2012-05-14,135,P024,9168.7,0,3.7,0.068,255,1.69,2.04,22.22,9.82,0.58,1,1.16,23.77,22.22,24.93,380.5,359.4,-0.024,8.216,-0.063,21.97,200.1,1500.3,0.1,79,-3.24,0.064,0.97,-0.22,2.74,1,0,0.16,111115,0.204,0.002,295.4,296.9,240,4.46,2.69,34.04,25.83,22.99,2.82,0.064,0.649,2.17,0.04,20.14,0.71,26.77,355.1,0.003,
2012,2012-05-14,135,P025,6837.8,0,5.37,0.06,202.4,1.59,2.11,20.88,5.91,1.44,1,2.88,23.6,20.88,24.92,379.1,361.5,-0.044,4.623,-0.119,12.49,200.1,1500,0.1,78.99,-3.65,0.101,1,-0.22,2.74,1,0,0.16,111115,0.339,0.002,294,296.8,240,2.36,2.48,31.37,26.75,22.24,2.69,0.058,0.365,2.33,0.037,15.98,0.56,14.93,359,0.002,
2012,2012-05-14,135,P026,7516.7,0,6.65,0.062,173.8,1.77,2.25,21.97,5.75,1.47,1,2.95,23.99,21.97,24.92,381.2,360.3,-0.042,5.02,-0.112,13.25,200.1,1498.9,0.08,78.99,-3.92,0.104,0.77,-0.22,2.74,1,0,0.16,111115,0.348,0.002,295.1,297.1,239.8,2.12,2.65,33.53,28.51,22.98,2.82,0.061,0.396,2.42,0.038,13.73,0.482,15.09,357.2,0.003,
2012,2012-05-14,135,P027,4161,0,7.74,0.091,200,2.24,1.96,21.44,6.9,1.22,1,2.45,23.17,21.44,24.92,380.2,350.9,-0.02,7.623,-0.055,21.13,200.2,1500.8,0.15,78.98,-4.36,0.04,0.93,-0.22,2.74,1,0,0.16,111115,0.29,0.002,294.6,296.3,240.1,2.18,2.56,32.47,24.84,22.31,2.7,0.088,0.602,2.1,0.055,15.8,0.57,24.73,346.6,0.006,
2012,2012-05-14,135,P028,5020.2,0,6.18,0.068,201.8,1.78,2.07,20.87,5.83,1.46,1,2.92,23.48,20.87,24.92,381.4,361.6,-0.016,5.143,-0.045,13.99,200.2,1499.5,0.13,78.99,-4.61,0.076,0.9,-0.22,2.74,1,0,0.16,111115,0.344,0.002,294,296.6,239.9,2.22,2.48,31.35,26.21,22.18,2.68,0.067,0.406,2.28,0.042,15.94,0.558,16.8,358.7,0.003,
